customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5006-MXVRN,0.0,0.2653104576070466,3,-1.4699119693235265,-0.6736167957323294,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1264-BYWMS,0.0,0.9180093824409701,1,1.0613414395163197,1.321257592140485,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
9658-WYUFB,0.0,-0.6321505640395984,1,0.9815121598682828,-0.2963708938522785,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
8327-WKMIE,0.0,0.18372309200280612,2,-1.4882061792428687,-0.663336894540814,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
6917-FIJHC,0.0,1.611501990077014,3,-1.2936223101007778,-0.22644109390141243,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
5329-KRDTM,1.0,1.611501990077014,3,0.4143916523686847,1.3708040686987328,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False
7797-EJMDP,0.0,-0.9992937092586803,1,0.038528794025842944,-0.7565398613522997,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3530-VWVGU,0.0,-0.42818215002899723,1,-1.4965217292062059,-0.8333964616768478,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2013-SGDXK,0.0,-1.2848494888735218,1,0.6455639413494592,-0.9728148641025491,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
6368-NWMCE,0.0,0.22451677480492635,1,0.10837941371787578,0.16194504424841374,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3633-CDBUW,0.0,-0.6321505640395984,2,0.5308093518554057,-0.37205832086534524,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0707-HOVVN,1.0,1.5299146244727735,3,0.35285658263998954,1.289800212099496,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
8580-QVLOC,1.0,1.611501990077014,3,0.9166508701542524,1.8314142336747847,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3956-MGXOG,0.0,-0.18342005321627589,1,0.5224938018920684,-0.01954153751681527,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
9274-UARKJ,0.0,-0.7137379296438388,1,0.6089755215107757,-0.5114546634172452,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4077-HWUYD,0.0,1.611501990077014,3,0.753666090872843,1.8415176558758874,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
2012-NWRPA,1.0,-0.8769126608523197,1,1.152812489113029,-0.5109252264460084,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
8808-ELEHO,1.0,-0.9992937092586803,1,0.5441142317967453,-0.7514881502517481,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0103-CSITQ,0.0,0.9995967480452106,2,1.4804451576685154,1.7486676470452265,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3506-LCJDC,0.0,-1.2848494888735218,1,-1.4948586192135382,-1.001205921685125,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
8671-KKKOS,0.0,0.5508662372218881,1,-0.6433463029678081,-0.10019243613522728,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
7305-ZWMAJ,0.0,-0.10183268761203544,2,-1.4699119693235265,-0.7509807731543129,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
9518-XXBXE,1.0,-0.9177063436544399,1,0.3462041426693197,-0.6921470897256188,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3934-HXCFZ,0.0,-0.387388467226877,1,1.1428338291570244,-0.04537364973841269,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
6578-KRMAW,0.0,-0.02024532200779499,1,0.9482499600149339,0.30445182900633017,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False
4860-IJUDE,0.0,-0.7953252952480793,1,0.2946477328966291,-0.5879362458871672,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
7666-WKRON,0.0,0.2653104576070466,3,0.5175044719140663,0.40250796805415345,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
9688-YGXVR,0.0,0.4692788716176477,1,0.7736234107848525,0.7429580004332437,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0423-UDIJQ,1.0,-0.9585000264565601,1,-0.5219392735030848,-0.8123954618177863,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1945-XISKS,0.0,1.4075335760664127,3,-1.504837279169543,-0.42092094133574537,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4910-AQFFX,0.0,-0.9585000264565601,1,0.48091605207538235,-0.7182659803066364,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2154-KVJFF,0.0,-0.7137379296438388,1,0.4942209320167221,-0.5194623976072025,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5360-LJCNJ,0.0,1.5707083072748937,3,1.3390808082917827,2.3232391200800087,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
2607-FBDFF,0.0,-1.2848494888735218,1,-0.5285917134737547,-0.988389135006433,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9647-ERGBE,0.0,-0.10183268761203544,1,1.1694435890397035,0.3339458802789825,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
3428-XZMAZ,0.0,-1.2848494888735218,1,0.148294053541894,-0.9794107663692083,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1100-DDVRV,0.0,-0.6321505640395984,1,-0.5019819535910757,-0.6410123022536607,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True
0378-TOVMS,0.0,-1.2032621232692815,1,0.6954572411294825,-0.8899138583563805,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
4355-HBJHH,0.0,1.4075335760664127,3,0.49255782202405474,1.3254269082889751,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False
6728-WYQBC,0.0,-1.2848494888735218,1,-1.4615964193601894,-1.0007647242090942,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
9058-CBREO,1.0,-1.2848494888735218,1,-0.477035303701064,-0.9877052789185854,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9029-FEGVJ,1.0,-0.02024532200779499,1,0.479252942082715,0.12386970206696417,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7216-KAOID,0.0,0.34689782321128704,2,-1.5098266091475454,-0.6578439859642318,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0318-QUUOB,0.0,-1.2848494888735218,1,0.5208306918994011,-0.9744693546376643,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6145-NNPNO,0.0,-1.2848494888735218,1,-0.6899133827624965,-0.9905289427651819,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5520-FVEWJ,0.0,-0.8361189780501994,1,0.652216381320129,-0.6054738455593875,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
5339-TJFEK,0.0,1.2035651620558117,1,1.3507225782404546,1.852128455174426,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
5572-ZDXHY,0.0,-0.42818215002899723,1,0.6455639413494592,-0.19129971493556705,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
2074-GUHPQ,0.0,-0.6321505640395984,1,0.9249664201175897,-0.32312952077354057,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
4625-XMOYM,0.0,1.611501990077014,3,-1.2853067601374406,-0.13288516910910228,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
5827-MWCZK,0.0,0.9588030652430903,1,1.0663307694943223,1.3866651179620364,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1385-TQOZW,0.0,-0.9585000264565601,1,-1.478227519286864,-0.9449091237436074,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
5914-XRFQB,0.0,1.611501990077014,3,1.6933232367299476,2.7070368044791153,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4329-YPDDQ,0.0,-0.5097695156332377,1,1.4405305178444965,-0.03774093340308168,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4804-NCPET,0.0,-0.5505631984353578,3,-1.486543069250201,-0.8390879091176437,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3750-CKVKH,0.0,-1.2440558060714018,1,0.09507453377653606,-0.958542125752956,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5944-UGLLK,0.0,0.8364220168367297,2,-0.33234473433899653,0.33376940128857013,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
8063-GBATB,1.0,-0.22421373601839611,1,0.6771630312101407,-0.0008788842807165365,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
7787-BNTZM,0.0,-1.0808810748629207,1,-1.4882061792428687,-0.9524315407099309,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
2252-ISRNH,0.0,-0.9585000264565601,2,0.8468002504622196,-0.6712122694879621,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
9415-TPKRV,0.0,-0.9992937092586803,1,-0.30407186446365,-0.8128807790414202,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5322-TEUJK,0.0,1.5707083072748937,3,1.653408596905929,2.5638020438857483,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4547-KQRTM,0.0,-0.9177063436544399,1,0.5041995919727267,-0.643505067993234,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4877-EVATK,0.0,-1.2848494888735218,1,-1.4931955092208709,-1.0011838618113234,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1866-DIOQZ,0.0,1.5707083072748937,2,0.06347544391585458,1.058833333397424,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
8375-KVTHK,0.0,1.448327258868533,2,1.1777591390030406,1.969994360896028,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
2697-NQBPF,0.0,0.061342043596445454,1,1.3457332482624522,0.5521180321761641,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
3709-OIJEA,0.0,-0.2650074188205163,2,0.6754999212174734,-0.04616780519526803,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
7639-SUPCW,0.0,-0.42818215002899723,1,-0.5352441534444244,-0.5447209531099602,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1386-ZIKUV,0.0,-1.0400873920608005,1,-1.5281208190668871,-0.9524094808361293,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0599-XNYDO,0.0,-0.5097695156332377,1,0.1632620434759011,-0.33040927912804713,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6377-WHAOX,0.0,1.1219777964515711,1,1.3723430081451315,1.8186195068698943,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
6855-VLGOS,0.0,1.611501990077014,3,-1.4749012993015291,-0.3779703670441567,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
8999-XXGNS,1.0,1.611501990077014,2,1.3590381282037918,2.356262751160907,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False
8746-OQQRW,0.0,-1.1624684404671612,1,-1.3185689599907895,-0.9650497885244089,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3181-MIZBN,0.0,-0.6729442468417185,1,-1.501511059184208,-0.8717365223439156,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0471-ARVMX,1.0,1.2035651620558117,2,1.3291021483357777,1.7752277351022747,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False
7766-CLTIC,0.0,-0.9177063436544399,1,-0.13110842522623592,-0.7322519402968096,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
5650-YLIBA,0.0,-0.06103900480991521,1,0.5407880118114107,0.1549961840009302,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0825-CPPQH,0.0,1.5707083072748937,3,-1.5231314890888847,-0.4044863353536018,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
9084-OAYKL,0.0,1.0403904308473308,3,-1.466585749338192,-0.4751661710137201,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6122-LJADA,0.0,1.5299146244727735,3,0.8401478104915502,1.7417629065453464,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
2400-XIWIO,0.0,1.5707083072748937,3,0.8384847004988824,1.7743453401502134,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
7524-VRLPL,1.0,1.4891209416706532,3,0.306289502845301,1.2096566905785193,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1069-XAIEM,1.0,-1.2848494888735218,1,0.6705105912394709,-0.9724839659955261,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
7569-NMZYQ,0.0,1.611501990077014,3,1.7914467262973268,2.816255239670516,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
5201-USSQZ,0.0,-0.2650074188205163,1,0.6987834611148176,-0.040939615104304265,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2105-PHWON,0.0,0.020548360794325232,1,1.0014694797802919,0.3171803761898158,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False
1494-EJZDW,0.0,-0.9177063436544399,3,-1.4882061792428687,-0.9125914086243585,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4884-TVUQF,1.0,0.9995967480452106,3,1.2110213388563895,1.5399371211351023,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
8003-EWNDZ,0.0,-0.9177063436544399,1,-1.4532808693968522,-0.9117751932937017,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1897-RCFUM,0.0,0.2653104576070466,2,-1.3534942698368058,-0.6064885997542583,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
9256-JTBNZ,0.0,-0.8769126608523197,1,-1.4832168492648663,-0.9013408729855757,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
4658-HCOHW,0.0,-0.46897583283111743,1,1.2609146386364127,-0.07901495728575364,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
2211-RMNHO,0.0,1.448327258868533,3,0.678826141202808,1.44305015539876,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2432-TFSMK,0.0,-0.5913568812374781,2,0.8218536005722079,-0.28953233297380265,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
3440-JPSCL,0.0,-1.0808810748629207,1,1.1661173690543687,-0.7683860135837239,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True
4929-ROART,0.0,-0.5913568812374781,1,-0.28744076453697553,-0.582112439203562,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1834-ABKHQ,0.0,0.7956283340346094,2,-0.4637304237597243,0.1418043794676122,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1741-WTPON,0.0,0.9588030652430903,3,1.694986346722615,1.8877330914901034,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
3932-IJWDZ,0.0,0.510072554419768,1,1.2891875085117595,1.0847316252404264,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
1240-HCBOH,0.0,1.4075335760664127,3,-1.290296090115443,-0.23369879238211747,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
3594-KADLU,0.0,-1.2032621232692815,1,-0.9909362914353034,-0.9654027465052335,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8065-BVEPF,1.0,1.3259462104621724,1,1.137844499179022,1.8560771725849006,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
3796-ENZGF,0.0,1.244358844857932,3,0.07844343384986165,0.8580884818034551,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
1734-ZMNTZ,0.0,-0.8769126608523197,3,-1.3268845099541267,-0.8773397302895055,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2853-CWQFQ,0.0,-1.2848494888735218,1,-0.1776755050209245,-0.983734501634309,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
0813-TAXXS,0.0,0.9180093824409701,3,0.4293596423026918,0.8974432966653939,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
2519-TWKFS,0.0,-0.3058011016226366,2,-0.3256922943683267,-0.3631681917233267,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2889-FPWRM,0.0,1.611501990077014,2,1.7598476364366453,2.8217040284994943,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0626-QXNGV,0.0,1.611501990077014,3,-1.3551573798294732,-0.2262425550371986,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
6723-CEGQI,0.0,1.3259462104621724,3,-0.6533249629238128,0.28444352346833773,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
6987-XQSJT,1.0,0.8772156996388499,1,0.4859053820533849,0.9181354582912336,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4732-RRJZC,0.0,-1.0400873920608005,1,-1.4848799592575337,-0.9463209556669057,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
9499-XPZXM,0.0,1.611501990077014,3,-0.004712065783510448,1.1098357616265733,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
4338-EYCER,0.0,-0.46897583283111743,1,-0.3423233942950011,-0.5135724113021926,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3007-FDPEA,0.0,-1.2440558060714018,1,-1.4699119693235265,-0.992426091912114,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
6350-XFYGW,1.0,-1.1624684404671612,1,0.9931539298169546,-0.8236459974565692,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
4290-BSXUX,0.0,-1.2032621232692815,1,0.4908947120313874,-0.8989363467412084,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
8513-OLYGY,0.0,1.611501990077014,3,1.6933232367299476,2.666115738577268,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0311-QYWSS,0.0,-1.0808810748629207,1,-0.5136237235397475,-0.8712070853726789,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8705-DWKTI,0.0,0.7956283340346094,1,0.6289328414227848,0.9009949363474408,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
8755-IWJHN,1.0,1.4891209416706532,1,1.0131112497289638,1.8057144806959964,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
0325-XBFAC,0.0,-0.9992937092586803,1,0.9914908198242873,-0.6833893198264095,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
4480-QQRHC,1.0,-0.9992937092586803,1,0.30462639285263365,-0.7452231460921122,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0929-PECLO,1.0,1.244358844857932,1,0.8218536005722079,1.4336967689069093,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3680-CTHUH,0.0,1.1219777964515711,2,1.7199329966126264,2.1002137959464893,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1202-KKGFU,0.0,-0.8361189780501994,1,-0.3556282742363406,-0.7053609541327384,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6112-KTHFQ,0.0,-0.7953252952480793,1,-1.5164790491182152,-0.8867813562765626,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1852-XEMDW,0.0,-0.42818215002899723,1,0.005266594172494109,-0.3801763544243102,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2462-XIIJB,0.0,-1.121674757665041,1,0.9183139801469198,-0.810277713932839,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
4760-XOHVN,0.0,-1.2848494888735218,1,-1.5114897191402126,-1.0014265204231403,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1820-DJFPH,0.0,1.611501990077014,3,-1.3584835998148082,-0.25593514517406474,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
9426-SXNHE,0.0,-1.2440558060714018,1,-1.534773259037557,-0.9865581654809056,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
9068-FHQHD,0.0,0.3061041404091668,3,-1.4882061792428687,-0.667042953339472,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1269-FOYWN,0.0,0.4692788716176477,2,-1.4931955092208709,-0.6302029640909085,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
9470-YFUYI,1.0,1.5707083072748937,2,0.20317668329991978,1.2013180582815393,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7817-BOQPW,0.0,-1.2440558060714018,1,0.35451969263265687,-0.9366366710680317,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7402-EYFXX,1.0,-0.2650074188205163,1,0.9549023999856033,0.050675040793470835,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
1853-UDXBW,0.0,-1.2848494888735218,1,0.16991448344657095,-0.9791239880097883,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9895-VFOXH,0.0,-1.2848494888735218,1,-1.346841829866136,-0.9992425929167882,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5458-CQJTA,0.0,1.3259462104621724,3,0.32957304274264526,1.1166302027574457,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
1230-QAJDW,0.0,-1.2032621232692815,1,0.01191903414316397,-0.9174004611130931,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
5701-ZIKJE,0.0,-0.7953252952480793,1,-0.477035303701064,-0.7405464528461867,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
5219-YIPTK,0.0,0.020548360794325232,1,1.3141341584017712,0.4942991029423407,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
5032-MIYKT,0.0,-1.2848494888735218,1,0.19319802334391523,-0.9788151497765669,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7396-VJUZB,0.0,-1.1624684404671612,1,-0.6533249629238128,-0.941467783430568,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9717-QEBGU,0.0,-1.2440558060714018,1,0.1798931434025755,-0.9464753747835164,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5172-RKOCB,0.0,1.611501990077014,3,1.4654771677345082,2.464422312409833,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
